Track ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
3qQbCzHBycnDpGskqOWY0E,"Ella Baila Sola","DESVELADO","Eslabon Armado,Peso Pluma",2023-04-28,165671,73,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"trap corrido,smutne sierreño,corrido,sierreño,música mexicana,corridos bélicos,banda","DEL Records",0.668,0.758,5,-5.176,0,0.0332,0.483,0.0000189,0.0837,0.834,147.989,3
1Lo0QY9cvc8sUB2vnIOxDT,"Fast Car","Gettin' Old","Luke Combs",2023-03-24,265493,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"country","River House Artists/Columbia Nashville",0.712,0.603,8,-5.52,1,0.0262,0.186,0,0.115,0.67,97.994,4
5CscrLqFBgPfZR8fGtikov,"making the bed","GUTS","Olivia Rodrigo",2023-09-08,198866,75,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.55,0.409,7,-7.718,1,0.0316,0.386,0,0.122,0.252,133.099,4
741UUVE2kuITl0c6zuqqbO,"Barbie World (with Aqua) [From Barbie The Album]","Barbie World (with Aqua) [From Barbie The Album]","Nicki Minaj,Ice Spice,Aqua",2023-06-23,109750,72,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"europop,eurodance","Atlantic Records",0.77,0.58,0,-8.393,1,0.247,0.519,0.000127,0.233,0.753,144.072,4
1vYXt7VSjH9JIM5oRRo7vA,"Dance The Night - From Barbie The Album","Dance The Night (From Barbie The Album)","Dua Lipa",2023-05-25,176579,84,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"pop","Atlantic Records",0.671,0.845,11,-4.93,0,0.048,0.0207,0,0.329,0.775,110.056,4
6QT6j7rKt7Vk3IuV2AUO9W,"lacy","GUTS","Olivia Rodrigo",2023-09-08,177212,80,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.395,0.367,3,-7.653,1,0.0324,0.815,0,0.11,0.426,77.968,4
5sp71CUt0jXRNqHblPGp7b,"ballad of a homeschooled girl","GUTS","Olivia Rodrigo",2023-09-08,203369,72,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.351,0.884,1,-3.452,1,0.074,0.0623,0,0.335,0.408,120.166,4
1Qrg8KqiBpW07V7PNxwwwL,"Kill Bill","SOS","SZA",2022-12-08,153946,87,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"r&b","Top Dawg Entertainment/RCA Records",0.644,0.735,8,-5.747,1,0.0391,0.0521,0.144,0.161,0.418,88.98,4
26QLJMK8G0M06sk7h7Fkse,"love is embarrassing","GUTS","Olivia Rodrigo",2023-09-08,154516,76,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.517,0.821,9,-3.504,1,0.105,0.00341,0,0.148,0.617,160.052,4
53dtP2iUMvaF28JZcHnFuU,"logical","GUTS","Olivia Rodrigo",2023-09-08,231907,73,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Olivia Rodrigo PS",0.48,0.24,7,-8.146,1,0.0323,0.844,0,0.099,0.152,80.686,4
7x9aauaA9cu6tyfpHnqDLo,"Seven (feat. Latto)","Seven (feat. Latto)","Jung Kook,Latto",2023-07-14,184400,79,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"k-pop","BIGHIT MUSIC",0.788,0.841,11,-3.955,1,0.0432,0.301,0,0.0772,0.904,124.986,4
6wf7Yu7cxBSPrRlWeSeK0Q,"What Was I Made For? [From The Motion Picture Barbie]","What Was I Made For? [From The Motion Picture Barbie]","Billie Eilish",2023-07-13,222369,87,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Darkroom/Interscope Records",0.391,0.084,0,-17.843,1,0.0317,0.953,0,0.0983,0.111,79.449,4
7KA4W4McWYRpgf0fWsJZWB,"See You Again (feat. Kali Uchis)","Flower Boy","Tyler, The Creator,Kali Uchis",2017-07-21,180386,92,bxgtbmu29zea5sjxq5q9jfzq5,2024-03-09T15:09:45Z,"","Columbia",0.558,0.559,6,-9.222,1,0.0959,0.371,0.00000749,0.109,0.62,78.558,4
